number_of_elements,capacity,max_weight,min_weight,mean_weight,median_weight,std_weight,weight_range,max_profit,min_profit,mean_profit,median_profit,std_profit,profit_range,renting_ratio,mean_weight_profit_ratio,median_weight_profit_ratio,capacity_mean_weight_ratio,capacity_median_weight_ratio,capacity_std_weight_ratio,std_weight_profit_ratio,weight_profit_correlation,total_profit,solution_time,ram,cpu_cores,peak_memory,gurobi,optimality_gap,solution_time_bin,peak_memory_bin,optimality_gap_bin
800,103229736.2,63801689.82,0.914618,13629890.47,6086466.714,17071276.55,63801688.91,62314756.03,0.963221,13704158.55,6264010.416,17015768.75,62314755.07,0.009416,0.994581,0.971657,7.573776,16.960536,6.046984,1.003262,0.984622,72667097.9,0.107723475,4,8,181508,72667097.9,0,1,1,0
600,933286.2297,582976.0299,0.969117,67323.00396,12736.03528,128546.7535,582975.0607,648498.1794,0.930021,67824.30025,12569.82596,130552.9769,648497.2494,0.022934,0.992609,1.013223,13.862813,73.279181,7.260286,0.984633,0.98575,653513.71,0.031648397,4,8,169596,653513.71,0,0,1,0
400,1054655.378,718278.9608,2.815329,146669.5447,111263.1308,164341.2075,718276.1454,711809.8433,0.961968,147300.471,111617.4668,164454.1732,711808.8813,0.0179,0.995717,0.996825,7.190691,9.47893,6.417474,0.999313,0.980672,724899.7497,0.061395407,4,8,171152,724899.7497,0,0,1,0
1200,9662635283.0,6510394668.0,1.762374,765468253.1,80821879.72,1403784355.0,6510394666.0,6061205562.0,0.800614,780479758.1,77993298.32,1427558421.0,6061205561.0,0.010317,0.980766,1.036267,12.623169,119.554696,6.883276,0.983346,0.985848,7067835771.0,0.076896906,4,8,168104,7067835771.0,0,0,1,0
600,10032319076.0,6462368111.0,0.930037,884081895.8,152218128.3,1491554980.0,6462368110.0,6085427864.0,2.312447,884001033.5,151884168.3,1500195157.0,6085427862.0,0.018915,1.000091,1.002199,11.347726,65.907518,6.726081,0.994241,0.987141,7067857064.0,0.094830513,4,8,180392,7067857064.0,0,1,1,0
600,801394.7373,659810.4124,1.022947,349510.1074,468167.6926,233180.8091,659809.3894,652119.8931,0.749622,349987.6428,473900.6912,232840.7687,652119.1435,0.003816,0.998636,0.987903,2.292909,1.711769,3.436795,1.00146,0.965302,734174.5845,0.034027815,4,8,167372,734174.5845,0,0,1,0
400,10842759395.0,6400506069.0,1.978233,4051272133.0,4899788195.0,2072985093.0,6400506067.0,6657915378.0,2.192418,4012725885.0,4846357410.0,2058209970.0,6657915376.0,0.006755,1.009606,1.011025,2.676384,2.212904,5.230505,1.007179,0.950331,7873554033.0,0.037146568,4,8,169420,7873554033.0,0,0,1,0
1200,885463.0798,747837.5416,0.850199,167617.716,117855.4842,166516.4474,747836.6914,741830.4582,0.962654,167534.6442,117200.3637,164209.5488,741829.4956,0.004404,1.000496,1.00559,5.282634,7.513126,5.317571,1.014049,0.978486,566179.9128,0.050239563,4,8,176636,566179.9128,0,0,1,0
1200,10605923900.0,6385524717.0,1.010483,1093062207.0,320308017.7,1567412051.0,6385524716.0,6444439115.0,0.879825,1081703976.0,313103649.3,1542682893.0,6444439114.0,0.008171,1.0105,1.02301,9.702946,33.11164,6.766519,1.01603,0.984798,7299548055.0,0.054011106,4,8,177492,7299548055.0,0,0,1,0
1200,102605616.5,62366937.45,0.94278,17385153.6,11471677.98,17299970.95,62366936.51,64629836.18,0.723359,17445200.19,11699421.05,17339873.09,64629835.45,0.004901,0.996558,0.980534,5.90191,8.944255,5.93097,0.997699,0.979436,68460083.86,0.180513382,4,8,192376,68460083.86,0,2,2,0
400,97584128.85,59788632.21,0.850934,5330379.636,97896.33728,12488958.36,59788631.36,60743792.67,0.917669,5241970.676,95910.88734,12262255.19,60743791.75,0.04654,1.016866,1.020701,18.307163,996.810826,7.813632,1.018488,0.982877,68094826.69,0.073122501,4,8,165048,68094826.69,0,0,0,0
600,10871180840.0,6006703851.0,1.089828,1808682348.0,1212090793.0,1703233409.0,6006703850.0,6154063910.0,3.054768,1816797011.0,1249901703.0,1733817312.0,6154063907.0,0.009973,0.995534,0.969749,6.010553,8.968949,6.382672,0.98236,0.974509,7841944805.0,0.063842535,4,8,173480,7841944805.0,0,0,1,0
800,97065480.65,61029666.48,0.731295,5399318.32,204769.2443,12241161.03,61029665.75,60161830.35,1.090793,5485931.57,207151.3608,12398092.9,60161829.26,0.022117,0.984212,0.988501,17.977358,474.023728,7.929434,0.987342,0.9842,67688971.24,0.090525866,4,8,173740,67688971.24,0,1,1,0
400,9347576560.0,6079037482.0,1.794282,1730785205.0,1157065380.0,1709587123.0,6079037480.0,6319236634.0,3.104408,1750054628.0,1150452837.0,1739426936.0,6319236631.0,0.013353,0.988989,1.005748,5.400772,8.078693,5.467739,0.982845,0.979083,6902147030.0,0.053752661,4,8,173284,6902147030.0,0,0,1,0
800,121065223.5,68164100.0,1.01363,45705987.01,50089300.0,16047119.53,68164098.99,69791000.0,4.89572,45802300.31,50237450.0,16022210.26,69790995.1,0.003304,0.997897,0.997051,2.648783,2.416988,7.544359,1.001555,0.906787,84361200.0,0.0319345,4,8,171236,84361200.0,0,0,1,0
600,123997892.2,66444300.0,9.94962,17311260.67,11537450.0,17158467.87,66444290.05,61169600.0,0.870158,17593269.99,11644050.0,17661325.33,61169599.13,0.011747,0.983971,0.990845,7.162846,10.747426,7.22663,0.971528,0.980063,86074780.0,0.055931807,4,8,168940,86074780.0,0,0,1,0
11,96980190.6,93763000.0,15873200.0,60821709.09,68743700.0,29893275.79,77889800.0,63927600.0,493749.0,40104244.45,51974200.0,22608593.28,63433851.0,0.219837,1.51659,1.32265,1.5945,1.41075,3.244214,1.322209,-0.121685,8291689.0,0.014605284,4,8,163092,8291689.0,0,0,0,0
328,82456.4,99910400.0,210614.0,53401027.6,56496100.0,29174736.03,99699786.0,99894300.0,580000.0,51444223.23,50447650.0,28668959.51,99314300.0,5e-06,1.038037,1.119896,0.001544,0.00146,0.002826,1.017642,-0.008467,580000.0,0.010900259,4,8,163092,580000.0,0,0,0,0
800,115328502.6,76728600.0,0.887419,53934459.26,59558250.0,18866045.51,76728599.11,79526500.0,7.8022,54407781.22,59443300.0,19039267.42,79526492.2,0.00265,0.9913,1.001934,2.138308,1.936398,6.113019,0.990902,0.90875,81504800.0,0.03548789,4,8,163092,81504800.0,0,0,0,0
1314,3105039.8,99950400.0,30562.3,48710831.55,48072600.0,28942243.25,99919837.7,99730500.0,3038.1,48866743.84,47487500.0,28939548.82,99727461.9,4.8e-05,0.996809,1.012321,0.063744,0.064591,0.107284,1.000093,-0.037166,3038.1,0.020986319,4,8,165228,3038.1,0,0,0,0
1456,35959222.7,99981800.0,26011.9,51231026.68,52433300.0,28399927.81,99955788.1,99921300.0,92490.5,48634359.42,48690750.0,28567666.67,99828809.5,0.000508,1.053392,1.076864,0.701903,0.685809,1.266173,0.994128,-0.037647,290606.0,0.012290478,4,8,165228,290606.0,0,0,0,0
1055,56126.0,9975.8,2.3,5064.846825,5154.0,2927.721037,9973.5,9992.5,6.8,5041.624455,4849.7,2874.684694,9985.7,0.010552,1.004606,1.062746,11.08148,10.889794,19.170542,1.018449,-0.01483,681.7,0.017433405,4,8,165228,681.7,0,0,0,0
68,88735.6,9725.1,32.1,4873.713235,5662.2,3239.135636,9693.0,9892.5,102.9,4663.501471,4323.1,2866.364054,9789.6,0.279819,1.045076,1.309755,18.20698,15.671576,27.394839,1.13005,0.001981,16781.9,0.014573336,4,8,165208,16781.9,0,0,0,0
1000,11557378763.0,5991400000.0,5.96515,877940621.2,155153000.0,1471505834.0,5991399994.0,6184860000.0,1.64439,873837399.7,145343000.0,1469134988.0,6184859998.0,0.013226,1.004696,1.067496,13.164192,74.490205,7.854117,1.001614,0.986491,7972225900.0,0.099674702,4,8,169304,7972225900.0,0,1,1,0
238,59562.6,9974.0,61.6,5153.517227,5378.5,2875.967894,9912.4,9986.3,15.9,5174.520168,5215.1,2971.011179,9970.4,0.048364,0.995941,1.031332,11.55766,11.074203,20.710454,0.96801,0.013637,1627.7,0.031537056,4,8,168516,1627.7,0,0,1,0
1455,31028.5,9995.9,1.1,5061.867423,5207.3,2914.500762,9994.8,9995.3,3.0,4892.964192,4688.6,2897.627731,9992.3,0.004358,1.03452,1.11063,6.129852,5.958654,10.646249,1.005823,-0.005345,82.4,0.01921773,4,8,168516,82.4,0,0,1,0
424,9468615.7,99802100.0,27972.2,51141630.81,51610150.0,28734912.48,99774127.8,99413000.0,1031130.0,49729545.31,51196350.0,28320466.51,98381870.0,0.000449,1.028395,1.008083,0.185145,0.183464,0.329516,1.014634,-0.029494,1504810.0,0.018491507,4,8,168516,1504810.0,0,0,1,0
1000,1150581.797,615950.0,2.18389,100270.7545,23432.65,152776.4191,615947.8161,651202.0,2.03646,101845.5906,22694.65,156108.8763,651199.9635,0.011297,0.984537,1.032519,11.47475,49.101651,7.531148,0.978653,0.982865,813558.7369,0.064260006,4,8,168516,813558.7369,0,0,1,0
1037,35246.3,9998.5,4.2,5093.14378,5219.8,2908.125154,9994.3,9998.7,4.2,4956.993153,4893.1,2879.862222,9994.5,0.006857,1.027466,1.066767,6.920343,6.752423,12.119939,1.009814,-0.013754,167.3,0.018469095,4,8,168516,167.3,0,0,1,0
600,10494680420.0,6760170000.0,1.78956,4097791127.0,4962005000.0,2098162718.0,6760169998.0,6936390000.0,0.929872,4063540360.0,4911745000.0,2088010755.0,6936389999.0,0.004304,1.008429,1.010233,2.561058,2.115008,5.001843,1.004862,0.94722,7355630000.0,0.020368576,4,8,168516,7355630000.0,0,0,1,0
628,6689.5,9999.8,14.9,5096.209076,5096.05,2915.751388,9984.9,9978.5,19.6,5050.99172,5036.15,2873.542149,9958.9,0.002109,1.008952,1.011894,1.312642,1.312683,2.294263,1.014689,-0.006898,31.4,0.011600494,4,8,168516,31.4,0,0,1,0
1000,8856197380.0,6685760000.0,0.935976,1554176794.0,709485500.0,1731817177.0,6685759999.0,6121410000.0,1.78299,1558614708.0,710091500.0,1724821497.0,6121409998.0,0.005682,0.997153,0.999147,5.69832,12.482563,5.113818,1.004056,0.980621,5994715000.0,0.087597847,4,8,172716,5994715000.0,0,1,1,0
1200,105660446.5,61126900.0,0.962293,10077884.63,2186795.0,15408766.42,61126899.04,59378000.0,1.98263,9940225.642,2337865.0,15159476.09,59377998.02,0.008858,1.013849,0.935381,10.484387,48.31749,6.857165,1.016445,0.985172,68912208.0,0.073489666,4,8,174764,68912208.0,0,0,1,0
1200,1019152.442,640257.0,2.87517,175136.1895,115471.5,174581.8397,640254.1248,656090.0,3.33638,174732.2838,117001.0,173950.704,656086.6636,0.004861,1.002312,0.986927,5.8192,8.826009,5.837677,1.003628,0.979656,658742.79,0.086958647,4,8,178860,658742.79,0,1,1,0
132,26598236.1,99335500.0,1558480.0,54313724.47,55182350.0,28217862.63,97777020.0,98037600.0,396640.0,52185709.77,52280950.0,27319974.49,97640960.0,0.003861,1.040778,1.055496,0.489715,0.482006,0.942603,1.032866,-0.049316,396640.0,0.018642664,4,8,178860,396640.0,0,0,1,0
1000,9900327589.0,6456830000.0,1.09687,1776737790.0,1145725000.0,1784353653.0,6456829999.0,6613440000.0,5.01343,1762668594.0,1168295000.0,1750471715.0,6613439995.0,0.005617,1.007982,0.980681,5.572194,8.641103,5.548411,1.019356,0.979993,6663182000.0,0.155347586,4,8,178860,6663182000.0,0,1,1,0
1027,94479319.6,99817600.0,101758.0,49255738.7,48312400.0,28580642.09,99715842.0,99898800.0,171607.0,47742345.24,45051500.0,28546855.53,99727193.0,0.001927,1.031699,1.072382,1.918138,1.955592,3.30571,1.001184,0.035879,506873.0,0.032509327,4,8,178860,506873.0,0,0,1,0
547,2526992.0,99789700.0,136025.0,49542634.82,49373400.0,29934446.21,99653675.0,99620300.0,260731.0,50529086.45,50648500.0,28882461.37,99359569.0,9.1e-05,0.980478,0.974825,0.051006,0.051181,0.084418,1.036423,-0.02797,260731.0,0.031304598,4,8,178860,260731.0,0,0,1,0
188,83525.0,9984.9,5.5,4904.415426,4915.3,3030.304115,9979.4,9989.2,85.7,4558.35266,4093.15,3017.054789,9903.5,0.097465,1.075918,1.20086,17.030572,16.992859,27.56324,1.004391,0.109014,4502.5,0.045189142,4,8,180908,4502.5,0,0,1,0
1232,79351.2,9989.7,6.7,5032.406981,5029.6,2922.320625,9983.0,9993.3,6.7,4989.353166,4942.9,2892.649521,9986.6,0.012909,1.008629,1.01754,15.768041,15.776841,27.153489,1.010257,-0.026126,949.1,0.032868862,4,8,180908,949.1,0,0,1,0
400,930017.1226,711408.0,1.99253,121533.7576,103501.5,144862.3907,711406.0075,681881.0,1.01748,122890.8034,102839.0,146208.7302,681879.9825,0.01892,0.988957,1.006442,7.652336,8.985542,6.420004,0.990792,0.98428,679902.0808,0.085501909,4,8,180908,679902.0808,0,1,1,0
400,114823987.4,55673500.0,0.920441,5157532.586,105734.0,11969213.31,55673499.08,54569100.0,0.983262,5171506.375,100167.05,12026842.6,54569099.02,0.055508,0.997298,1.055577,22.263357,1085.970335,9.593278,0.995208,0.988082,85174577.22,0.065282345,4,8,180908,85174577.22,0,0,1,0
997,3525.5,9992.8,1.1,5061.468806,5158.3,2823.227922,9991.7,9981.8,2.3,5095.047041,5218.3,2826.113063,9979.5,0.000694,0.99341,0.988502,0.696537,0.683462,1.248748,0.998979,-0.035245,2.3,0.018437624,4,8,180908,2.3,0,0,1,0
1312,61014094.1,99973300.0,19052.8,49921065.71,50835150.0,29061648.62,99954247.2,99825000.0,46083.8,49549514.38,49588750.0,29270574.93,99778916.2,0.000939,1.007499,1.025135,1.222211,1.200234,2.099471,0.992862,0.009134,46083.8,0.018878698,4,8,180908,46083.8,0,0,1,0
800,114595867.8,65106700.0,0.981593,39832168.55,48230450.0,20444846.54,65106699.02,66294500.0,2.14955,40065121.47,48417000.0,20536419.24,66294497.85,0.003575,0.994186,0.996147,2.876968,2.376007,5.605122,0.995541,0.952448,75164500.0,0.026262283,4,8,180908,75164500.0,0,0,1,0
1197,47398710.3,99920300.0,7196.0,50334652.18,49821200.0,28984186.04,99913104.0,99960000.0,86095.7,49992798.71,50008800.0,28539510.75,99873904.3,0.000792,1.006838,0.996249,0.941672,0.951376,1.63533,1.015581,-0.01497,86095.7,0.045096874,4,8,180908,86095.7,0,0,1,0
771,87568676.0,99972500.0,30465.6,50299753.23,50298400.0,28667906.75,99942034.4,99414000.0,229364.0,48931187.12,47416800.0,29643939.3,99184636.0,0.002321,1.027969,1.060772,1.740936,1.740983,3.054589,0.967075,-0.005986,588926.0,0.031144142,4,8,187052,588926.0,0,0,1,0
800,952078.7455,686112.0,2.19103,100172.8912,21778.15,154379.7017,686109.809,613950.0,1.79658,100852.915,21611.5,155179.0717,613948.2034,0.0118,0.993257,1.007711,9.504355,43.717154,6.167124,0.994849,0.981739,589588.3506,0.092754126,4,8,189080,589588.3506,0,1,2,0
229,95535830.8,99629300.0,66489.5,49504895.08,50818300.0,29287092.14,99562810.5,99773800.0,203466.0,51540029.19,55720400.0,28203165.33,99570334.0,0.008094,0.960514,0.912023,1.929826,1.879949,3.262046,1.038433,0.016456,575089.0,0.022130251,4,8,189080,575089.0,0,0,2,0
1462,32415014.5,99965600.0,96558.8,49978863.56,49899950.0,28777124.51,99869041.2,99943500.0,164781.0,49821930.64,51050050.0,28898535.06,99778719.0,0.000445,1.00315,0.977471,0.648574,0.6496,1.126416,0.995799,0.012279,164781.0,0.028184414,4,8,189080,164781.0,0,0,2,0
840,88451965.7,99891100.0,42615.6,50392104.93,48810600.0,29220996.95,99848484.4,99981600.0,169526.0,50159867.82,48318350.0,28953664.11,99812074.0,0.002099,1.00463,1.010188,1.755274,1.812147,3.027,1.009233,-0.037218,411898.0,0.021632195,4,8,189080,411898.0,0,0,2,0
1460,42846787.5,99937100.0,19245.0,50873246.92,50326550.0,28937313.75,99917855.0,99954300.0,53044.8,50830792.93,50886550.0,28455842.45,99901255.2,0.000577,1.000835,0.988995,0.842226,0.851375,1.480676,1.01692,-0.004229,168929.0,0.024871111,4,8,189080,168929.0,0,0,2,0
282,42497314.0,99024100.0,517823.0,50220695.6,48379950.0,27846123.02,98506277.0,99804100.0,162105.0,49053465.89,49161800.0,28708745.14,99641995.0,0.003072,1.023795,0.984096,0.846211,0.878408,1.526148,0.969953,0.026693,162105.0,0.0254879,4,8,189080,162105.0,0,0,2,0
1223,63910922.6,99929500.0,6097.4,49811186.15,49689500.0,29263352.66,99923402.6,99985300.0,9703.5,50374733.2,50551200.0,29166055.05,99975596.5,0.001037,0.988813,0.982954,1.283064,1.286206,2.183992,1.003336,0.01344,9703.5,0.019655943,4,8,189080,9703.5,0,0,2,0
1231,38271164.6,99983500.0,78337.5,50320944.72,49959500.0,28697281.9,99905162.5,99974900.0,7125.3,49453336.39,49768000.0,28761454.12,99967774.7,0.000629,1.017544,1.003848,0.760541,0.766044,1.333616,0.997769,0.02481,28132.9,0.041188717,4,8,189080,28132.9,0,0,2,0
1200,1161027.589,605750.0,0.745134,142409.9963,72620.65,171676.3302,605749.2549,631602.0,2.22428,142183.2546,71091.2,170977.8196,631599.7757,0.006805,1.001595,1.021514,8.152711,15.987568,6.762887,1.004085,0.981569,791575.9511,0.184651136,4,8,189080,791575.9511,0,2,2,0
187,11849963.3,99821400.0,216345.0,50602847.47,50147600.0,29520707.81,99605055.0,99916400.0,119948.0,51804311.7,52378800.0,29206650.91,99796452.0,0.001223,0.976808,0.957403,0.234176,0.236302,0.401412,1.010753,0.064678,119948.0,0.01977396,4,8,189080,119948.0,0,0,2,0
1008,1509782.0,99830400.0,75331.5,48717941.55,48561250.0,28839400.2,99755068.5,99955400.0,112372.0,50160387.26,50737850.0,28758855.34,99843028.0,3e-05,0.971243,0.957101,0.03099,0.03109,0.052351,1.002801,-0.023539,112372.0,0.029045343,4,8,189080,112372.0,0,0,2,0
514,64346894.3,99826500.0,19053.0,48915852.4,49133100.0,28651146.02,99807447.0,99939900.0,44700.5,51429638.14,53109900.0,28871225.04,99895199.5,0.002434,0.951122,0.925121,1.315461,1.309645,2.245875,0.992377,-0.067679,44700.5,0.023377895,4,8,189080,44700.5,0,0,2,0
600,961935.7648,625193.0,2.09602,135910.3963,62247.9,167990.3353,625190.904,655091.0,3.30439,136174.4696,61565.6,170496.6868,655087.6956,0.011773,0.998061,1.011082,7.07772,15.453305,5.726138,0.9853,0.98139,664457.1082,0.084828138,4,8,189080,664457.1082,0,1,2,0
235,27141.7,9885.1,24.6,4868.11617,4932.4,2765.531785,9860.5,9979.7,14.2,4698.364681,4747.8,3026.790211,9965.5,0.024582,1.03613,1.038881,5.575401,5.502737,9.814279,0.913685,-0.097157,472.9,0.031708479,4,8,189080,472.9,0,0,2,0
800,11659080125.0,6435160000.0,0.825631,3455479119.0,4640565000.0,2303229947.0,6435159999.0,7008220000.0,4.19754,3523841721.0,4728120000.0,2349432354.0,7008219996.0,0.004136,0.9806,0.981482,3.374085,2.512427,5.062057,0.980335,0.961546,7772830000.0,0.037802458,4,8,189080,7772830000.0,0,0,2,0
1383,50400708.3,99966700.0,23553.4,51022669.22,51742700.0,28344113.26,99943146.6,99985900.0,49412.6,49813860.74,49647500.0,28276518.74,99936487.4,0.000732,1.024267,1.042202,0.98781,0.974064,1.778172,1.00239,-0.039774,49412.6,0.036861181,4,8,189080,49412.6,0,0,2,0
1369,54374.2,9998.5,14.2,4962.085026,4931.9,2863.62279,9984.3,9985.7,3.8,5059.469028,5090.4,2855.698499,9981.9,0.00785,0.980752,0.968863,10.957934,11.025001,18.987906,1.002775,-0.048651,338.3,0.035196066,4,8,189080,338.3,0,0,2,0
970,30595145.4,99969900.0,42128.3,49961662.02,51033950.0,28525635.45,99927771.7,99975700.0,11599.5,50496118.69,51838700.0,28705654.22,99964100.5,0.000625,0.989416,0.984476,0.612372,0.599506,1.072549,0.993729,0.014741,11599.5,0.031610727,4,8,189080,11599.5,0,0,2,0
95,55840796.8,99905300.0,761118.0,52046655.17,56850800.0,30330843.77,99144182.0,99449400.0,1448990.0,50502093.16,52894400.0,29835520.27,98000410.0,0.011639,1.030584,1.074798,1.072899,0.982234,1.841056,1.016602,0.059906,2960510.0,0.018057585,4,8,189080,2960510.0,0,0,2,0
400,105014112.9,56120400.0,0.752086,5137603.916,107488.5,11776355.7,56120399.25,55951800.0,3.06004,5170958.785,107121.0,11969878.78,55951796.94,0.050771,0.99355,1.003431,20.44029,976.979983,8.917369,0.983832,0.987392,76901614.3,0.075934649,4,8,189080,76901614.3,0,0,2,0
400,6854837514.0,6013170000.0,1.85117,998335826.2,229799000.0,1541414350.0,6013169998.0,6215880000.0,1.00265,1002042085.0,203765500.0,1552432560.0,6215879999.0,0.017102,0.996301,1.127762,6.866264,29.82971,4.447109,0.992903,0.986342,4933364100.0,0.076194525,4,8,189080,4933364100.0,0,0,2,0
400,100661131.4,60088733.1,1.035661,6650470.608,410296.7467,13329591.4,60088732.07,58644832.88,2.60407,6730818.327,401005.9525,13471050.78,58644830.27,0.037388,0.988063,1.023169,15.135941,245.337386,7.551704,0.989499,0.986607,74566618.68,0.095257044,64,32,194560,74566618.68,0,1,2,0
800,89650180.81,65941559.67,1.070952,45059032.7,49455060.37,15822903.87,65941558.6,67291953.9,1.958196,45108532.24,49269442.47,15821165.06,67291951.94,0.002484,0.998903,1.003767,1.989616,1.812761,5.665849,1.00011,0.897325,66644127.69,0.032556534,64,32,194560,66644127.69,0,0,2,0
1200,110636799.4,76635244.46,1.884656,53767985.48,58816900.35,18775972.63,76635242.57,83219720.04,0.967189,53860153.74,59006539.02,18802840.6,83219719.07,0.001712,0.998289,0.996786,2.057671,1.881038,5.892467,0.998571,0.901891,82589346.86,0.031793833,64,32,196608,82589346.86,0,0,2,0
1000,9159128315.0,6327814752.0,0.897452,1373720632.0,620648347.7,1718506297.0,6327814751.0,6373276380.0,0.912149,1375218459.0,632169751.5,1718626883.0,6373276379.0,0.00666,0.998911,0.981775,6.667388,14.757356,5.329703,0.99993,0.983006,6352706560.0,0.342746735,64,32,245388,6352706560.0,0,4,4,0
600,9964547306.0,6522409384.0,2.1279,998657990.7,215229756.0,1543541770.0,6522409382.0,6172506871.0,1.780414,1006962066.0,224846592.1,1560595763.0,6172506869.0,0.016493,0.991753,0.957229,9.977938,46.297257,6.455638,0.989072,0.985219,6799104379.0,0.114552021,64,32,247436,6799104379.0,0,1,4,0
1000,11265331034.0,6424680856.0,0.855127,1358207574.0,609520956.7,1711947875.0,6424680855.0,6217117650.0,0.923471,1362985913.0,618784910.1,1714205405.0,6217117649.0,0.008265,0.996494,0.985029,8.294263,18.48227,6.580417,0.998683,0.982736,7626479057.0,0.0750525,64,32,240284,7626479057.0,0,0,4,0
1200,115774889.2,64420175.66,0.828784,35113858.65,47324351.65,23355032.54,64420174.83,67557421.02,0.930894,35051714.24,47401312.95,23309084.86,67557420.09,0.002752,1.001773,0.998376,3.297128,2.446413,4.957171,1.001971,0.96904,79163701.14,0.07545495,64,32,242332,79163701.14,0,0,4,0
400,10451243869.0,8146875228.0,3.286416,2653364574.0,2148385795.0,1885002450.0,8146875225.0,7327816655.0,10.62131,2645574959.0,2074912808.0,1878831861.0,7327816644.0,0.009876,1.002944,1.03541,3.938865,4.864696,5.544419,1.003284,0.970899,7493260304.0,0.067860365,64,32,244380,7493260304.0,0,0,4,0
1200,972824.2642,690982.0055,4.954676,408063.8309,494019.3556,208699.6715,690977.0509,698569.3659,0.841711,407047.5161,494637.8118,208677.9197,698568.5242,0.001992,1.002497,0.99875,2.384,1.969203,4.66136,1.000104,0.952348,679652.2475,0.036293745,64,32,239668,679652.2475,0,0,4,0
800,1077112.67,654960.5928,0.972739,399742.9365,484786.7054,205031.59,654959.62,654160.0424,0.924165,403596.9876,488306.4171,206246.6918,654159.1183,0.003336,0.990451,0.992792,2.694513,2.221828,5.253399,0.994109,0.95103,778959.0294,0.061966658,64,32,235268,778959.0294,0,0,4,0
800,1081154.432,616470.9122,1.923329,135611.9544,61313.64546,169565.2878,616468.9888,662748.068,3.975647,135630.1194,60713.56527,170337.3934,662744.0923,0.009964,0.999866,1.009884,7.972412,17.633178,6.376036,0.995467,0.978834,688870.6305,0.057586193,64,32,235268,688870.6305,0,0,4,0
1200,109573165.1,62632470.8,0.982783,16384237.86,7887104.411,17560450.99,62632469.82,62380773.75,0.971905,16302962.62,8146231.786,17497639.79,62380772.78,0.005601,1.004985,0.968191,6.687718,13.892699,6.239769,1.00359,0.982212,71675991.52,0.069476128,64,32,233068,71675991.52,0,0,4,0
400,10105770407.0,6067533769.0,1.060192,948948456.5,244125590.3,1473717476.0,6067533768.0,6063460253.0,1.823754,943401067.8,242329074.1,1483133937.0,6063460251.0,0.02678,1.00588,1.007414,10.649441,41.395785,6.857332,0.993651,0.980625,7276523194.0,0.067083359,64,32,231016,7276523194.0,0,0,4,0
800,99481619.15,65190895.92,3.399571,45157966.37,49443022.85,15827647.33,65190892.52,62088372.43,0.994006,44810136.65,49203499.2,15674835.63,62088371.44,0.002775,1.007762,1.004868,2.202969,2.012046,6.285307,1.009749,0.90514,66762062.7,0.042654037,64,32,231016,66762062.7,0,0,4,0
600,951595.7933,632918.4855,0.986018,349984.9373,469909.0848,233162.4089,632917.4994,632432.0873,0.906349,348965.9705,466396.3701,232754.8727,632431.181,0.004545,1.00292,1.007532,2.718962,2.025064,4.081257,1.001751,0.964298,691274.2289,0.03871417,64,32,231016,691274.2289,0,0,4,0
800,1081201.097,611310.066,0.945226,154822.0538,69877.24537,172992.5584,611309.1208,633060.8306,0.995061,155054.1264,69261.14644,172496.9532,633059.8355,0.008716,0.998503,1.008895,6.983508,15.472864,6.249986,1.002873,0.981936,740683.0334,0.079614878,64,32,231016,740683.0334,0,0,4,0
1200,11016863069.0,6353200410.0,2.408344,887284723.7,149645450.1,1502605025.0,6353200407.0,6082586450.0,1.842017,893056088.7,150272417.8,1504417681.0,6082586449.0,0.01028,0.993538,0.995828,12.416379,73.619766,7.331842,0.998795,0.988387,7588194051.0,0.131380796,64,32,228096,7588194051.0,0,1,3,0
400,95211896.03,67150947.59,1.943758,35097660.05,47045317.53,23385610.01,67150945.65,64815168.81,6.503986,34804846.94,46410653.31,23194591.31,64815162.31,0.006839,1.008413,1.013675,2.71277,2.023834,4.071388,1.008235,0.965371,72579662.03,0.054776192,64,32,218920,72579662.03,0,0,3,0
1200,98047454.4,61315881.14,0.93344,6934842.766,411004.2493,13550111.19,61315880.21,63467184.3,2.626685,6908601.233,422371.2935,13619340.04,63467181.68,0.011827,1.003798,0.973088,14.138382,238.555817,7.235915,0.994917,0.985095,64079336.58,0.08485651,64,32,216608,64079336.58,0,1,3,0
600,1003361.873,640563.0518,0.937753,54027.07461,1139.899021,123520.9556,640562.1141,589998.6379,5.02186,52607.44117,1163.574602,120444.9206,589993.6161,0.031788,1.026985,0.979653,18.571464,880.219962,8.123009,1.025539,0.989531,740572.0009,0.091532469,64,32,215784,740572.0009,0,1,3,0
600,96364120.52,73498845.36,6.817067,15685705.91,10994523.31,14594046.47,73498838.55,74695705.97,1.935224,15882878.21,10968268.46,14769655.37,74695704.04,0.010112,0.987586,1.002394,6.143435,8.764738,6.602975,0.98811,0.977203,68762880.88,0.059710741,64,32,215784,68762880.88,0,0,3,0
800,1149561.663,692035.2443,0.962467,398061.8184,479353.2251,204607.2308,692034.2818,662863.997,2.80247,400263.2261,485250.7055,205105.4991,662861.1946,0.00359,0.9945,0.987847,2.887897,2.398152,5.618382,0.997571,0.946591,751205.089,0.045535803,64,32,215784,751205.089,0,0,3,0
